Step,Loss,Return,Return Std,Loss Std
2910, -0.701252818107605, 21.0, 40.299217224121094, 3.1505818367004395
2942, -0.701252818107605, 32.0, 40.07477569580078, 3.1505818367004395
2954, -0.701252818107605, 12.0, 39.91236114501953, 3.1505818367004395
2973, -0.701252818107605, 19.0, 39.71942901611328, 3.1505818367004395
2985, -0.701252818107605, 12.0, 39.56088638305664, 3.1505818367004395
3025, -0.6755502223968506, 40.0, 39.35822296142578, 3.1025447845458984
3037, -0.6755502223968506, 12.0, 39.20471954345703, 3.1025447845458984
3071, -0.6755502223968506, 34.0, 39.00053405761719, 3.1025447845458984
3090, -0.6755502223968506, 19.0, 38.82119369506836, 3.1025447845458984
3103, -0.7458056211471558, 13.0, 38.66912841796875, 3.078634262084961
3141, -0.7458056211471558, 38.0, 38.478538513183594, 3.078634262084961
3161, -0.7458056211471558, 20.0, 38.303470611572266, 3.078634262084961
3179, -0.7458056211471558, 18.0, 38.1372184753418, 3.078634262084961
3216, -0.7202043533325195, 37.0, 37.953704833984375, 3.0350863933563232
3234, -0.7202043533325195, 18.0, 37.792335510253906, 3.0350863933563232
3270, -0.7202043533325195, 36.0, 37.612876892089844, 3.0350863933563232
3306, -0.6959660649299622, 36.0, 37.435943603515625, 2.9933600425720215
3323, -0.6959660649299622, 17.0, 37.285282135009766, 2.9933600425720215
3345, -0.6959660649299622, 22.0, 37.12156677246094, 2.9933600425720215
3355, -0.6959660649299622, 10.0, 37.005428314208984, 2.9933600425720215
3381, -0.6959660649299622, 26.0, 36.83846664428711, 2.9933600425720215
3395, -0.6959660649299622, 14.0, 36.70623016357422, 2.9933600425720215
3406, -0.6731588244438171, 11.0, 36.58872604370117, 2.9532837867736816
3419, -0.6731588244438171, 13.0, 36.46302795410156, 2.9532837867736816
3436, -0.6731588244438171, 17.0, 36.323455810546875, 2.9532837867736816
3457, -0.6731588244438171, 21.0, 36.1744499206543, 2.9532837867736816
3467, -0.6731588244438171, 10.0, 36.06626510620117, 2.9532837867736816
3486, -0.6731588244438171, 19.0, 35.9252815246582, 2.9532837867736816
3502, -0.6516197919845581, 16.0, 35.794830322265625, 2.914763927459717
3516, -0.6516197919845581, 14.0, 35.67277145385742, 2.914763927459717
3533, -0.6516197919845581, 17.0, 35.54179382324219, 2.914763927459717
3567, -0.6516197919845581, 34.0, 35.39555740356445, 2.914763927459717
3577, -0.6516197919845581, 10.0, 35.29423522949219, 2.914763927459717
3623, -0.6311987042427063, 46.0, 35.18049240112305, 2.8777148723602295
3642, -0.6311987042427063, 19.0, 35.05037307739258, 2.8777148723602295
3655, -0.6311987042427063, 13.0, 34.94038391113281, 2.8777148723602295
3680, -0.6311987042427063, 25.0, 34.80263137817383, 2.8777148723602295
3689, -0.6311987042427063, 9.0, 34.711708068847656, 2.8777148723602295
3713, -0.6118402481079102, 24.0, 34.57793426513672, 2.8420379161834717
3727, -0.6118402481079102, 14.0, 34.46873474121094, 2.8420379161834717
3752, -0.6118402481079102, 25.0, 34.3367805480957, 2.8420379161834717
3788, -0.6118402481079102, 36.0, 34.20978546142578, 2.8420379161834717
3817, -0.5935122966766357, 29.0, 34.0789680480957, 2.8076395988464355
3844, -0.5935122966766357, 27.0, 33.95014190673828, 2.8076395988464355
3865, -0.5935122966766357, 21.0, 33.829559326171875, 2.8076395988464355
3891, -0.5935122966766357, 26.0, 33.70412826538086, 2.8076395988464355
3910, -0.5760895013809204, 19.0, 33.590110778808594, 2.774456024169922
3925, -0.5760895013809204, 15.0, 33.48766326904297, 2.774456024169922
3942, -0.5760895013809204, 17.0, 33.38051223754883, 2.774456024169922
3957, -0.5760895013809204, 15.0, 33.279884338378906, 2.774456024169922
3973, -0.5760895013809204, 16.0, 33.17726516723633, 2.774456024169922
3987, -0.5760895013809204, 14.0, 33.081390380859375, 2.774456024169922
4007, -0.5595126152038574, 20.0, 32.971561431884766, 2.742417097091675
4032, -0.5595126152038574, 25.0, 32.85650634765625, 2.742417097091675
4070, -0.5595126152038574, 38.0, 32.751190185546875, 2.742417097091675
4096, -0.5595126152038574, 26.0, 32.63792037963867, 2.742417097091675
4119, -0.5437402129173279, 23.0, 32.5283088684082, 2.711454391479492
4141, -0.5437402129173279, 22.0, 32.42103576660156, 2.711454391479492
4167, -0.5437402129173279, 26.0, 32.3111572265625, 2.711454391479492
4180, -0.5437402129173279, 13.0, 32.22636795043945, 2.711454391479492
4212, -0.5286815762519836, 32.0, 32.1195068359375, 2.681516647338867
4223, -0.5286815762519836, 11.0, 32.04310989379883, 2.681516647338867
4246, -0.5286815762519836, 23.0, 31.9395751953125, 2.681516647338867
4260, -0.5286815762519836, 14.0, 31.854812622070312, 2.681516647338867
4296, -0.5286815762519836, 36.0, 31.757034301757812, 2.681516647338867
4320, -0.5439841747283936, 24.0, 31.655458450317383, 2.65276837348938
4331, -0.5439841747283936, 11.0, 31.582721710205078, 2.65276837348938
4374, -0.5439841747283936, 43.0, 31.504240036010742, 2.65276837348938
4393, -0.5439841747283936, 19.0, 31.4119930267334, 2.65276837348938
4431, -0.5296115875244141, 38.0, 31.322494506835938, 2.624859571456909
4465, -0.5296115875244141, 34.0, 31.227384567260742, 2.624859571456909
4483, -0.5296115875244141, 18.0, 31.139795303344727, 2.624859571456909
4548, -0.5157958269119263, 65.0, 31.178565979003906, 2.597825050354004
4562, -0.5157958269119263, 14.0, 31.102230072021484, 2.597825050354004
4574, -0.5157958269119263, 12.0, 31.032365798950195, 2.597825050354004
4587, -0.5157958269119263, 13.0, 30.959840774536133, 2.597825050354004
4599, -0.5157958269119263, 12.0, 30.89077377319336, 2.597825050354004
4617, -0.5026198625564575, 18.0, 30.80707550048828, 2.5715935230255127
4633, -0.5026198625564575, 16.0, 30.728229522705078, 2.5715935230255127
4648, -0.5026198625564575, 15.0, 30.65233039855957, 2.5715935230255127
4668, -0.5026198625564575, 20.0, 30.567174911499023, 2.5715935230255127
4698, -0.5026198625564575, 30.0, 30.477680206298828, 2.5715935230255127
4714, -0.4899178743362427, 16.0, 30.401391983032227, 2.546154499053955
4731, -0.4899178743362427, 17.0, 30.323543548583984, 2.546154499053955
4745, -0.4899178743362427, 14.0, 30.25312042236328, 2.546154499053955
4758, -0.4899178743362427, 13.0, 30.185787200927734, 2.546154499053955
4773, -0.4899178743362427, 15.0, 30.113811492919922, 2.546154499053955
4799, -0.4899178743362427, 26.0, 30.028291702270508, 2.546154499053955
4810, -0.4778015613555908, 11.0, 29.968175888061523, 2.521436929702759
4824, -0.4778015613555908, 14.0, 29.900114059448242, 2.521436929702759
4844, -0.4778015613555908, 20.0, 29.821178436279297, 2.521436929702759
4857, -0.4778015613555908, 13.0, 29.756603240966797, 2.521436929702759
4879, -0.4778015613555908, 22.0, 29.676591873168945, 2.521436929702759
4911, -0.46612483263015747, 32.0, 29.5972957611084, 2.4974334239959717
4924, -0.46612483263015747, 13.0, 29.53432846069336, 2.4974334239959717
4937, -0.46612483263015747, 13.0, 29.471715927124023, 2.4974334239959717
4984, -0.46612483263015747, 47.0, 29.429113388061523, 2.4974334239959717
5007, -0.4549049735069275, 23.0, 29.351314544677734, 2.474100112915039
5020, -0.4549049735069275, 13.0, 29.290342330932617, 2.474100112915039
5049, -0.4549049735069275, 29.0, 29.212757110595703, 2.474100112915039
5061, -0.4549049735069275, 12.0, 29.155315399169922, 2.474100112915039
5080, -0.4549049735069275, 19.0, 29.083940505981445, 2.474100112915039
5092, -0.4549049735069275, 12.0, 29.02720832824707, 2.474100112915039
5108, -0.4441514015197754, 16.0, 28.961692810058594, 2.4513983726501465
5151, -0.4441514015197754, 43.0, 28.910524368286133, 2.4513983726501465
5199, -0.4441514015197754, 48.0, 28.876251220703125, 2.4513983726501465
5213, -0.43373042345046997, 14.0, 28.816633224487305, 2.42932391166687
5232, -0.43373042345046997, 19.0, 28.74831199645996, 2.42932391166687
5282, -0.43373042345046997, 50.0, 28.723026275634766, 2.42932391166687
5310, -0.42372551560401917, 28.0, 28.65052604675293, 2.407827377319336
5335, -0.42372551560401917, 25.0, 28.578737258911133, 2.407827377319336
5358, -0.42372551560401917, 23.0, 28.508472442626953, 2.407827377319336
5373, -0.42372551560401917, 15.0, 28.449573516845703, 2.407827377319336
5387, -0.42372551560401917, 14.0, 28.393142700195312, 2.407827377319336
5403, -0.49480563402175903, 16.0, 28.332977294921875, 2.442344903945923
5419, -0.49480563402175903, 16.0, 28.27318000793457, 2.442344903945923
5436, -0.49480563402175903, 17.0, 28.212013244628906, 2.442344903945923
5456, -0.49480563402175903, 20.0, 28.14710807800293, 2.442344903945923
5478, -0.49480563402175903, 22.0, 28.08076286315918, 2.442344903945923
5504, -0.4840972125530243, 26.0, 28.013198852539062, 2.4217426776885986
5525, -0.4840972125530243, 21.0, 27.948644638061523, 2.4217426776885986
5534, -0.4840972125530243, 9.0, 27.90785789489746, 2.4217426776885986
5554, -0.4840972125530243, 20.0, 27.845075607299805, 2.4217426776885986
5615, -0.4737851917743683, 61.0, 27.88072395324707, 2.4016454219818115
5630, -0.4737851917743683, 15.0, 27.8262882232666, 2.4016454219818115
5678, -0.4737851917743683, 48.0, 27.800119400024414, 2.4016454219818115
5701, -0.46381133794784546, 23.0, 27.73643684387207, 2.3820419311523438
5711, -0.46381133794784546, 10.0, 27.69487762451172, 2.3820419311523438
5730, -0.46381133794784546, 19.0, 27.635589599609375, 2.3820419311523438
5741, -0.46381133794784546, 11.0, 27.591787338256836, 2.3820419311523438
5777, -0.46381133794784546, 36.0, 27.53642463684082, 2.3820419311523438
5802, -0.45415830612182617, 25.0, 27.473928451538086, 2.362912893295288
5823, -0.45415830612182617, 21.0, 27.41407585144043, 2.362912893295288
5843, -0.45415830612182617, 20.0, 27.355571746826172, 2.362912893295288
5858, -0.45415830612182617, 15.0, 27.304651260375977, 2.362912893295288
5887, -0.45415830612182617, 29.0, 27.24424171447754, 2.362912893295288
5914, -0.44484230875968933, 27.0, 27.183673858642578, 2.344231605529785
5929, -0.44484230875968933, 15.0, 27.133813858032227, 2.344231605529785
5949, -0.44484230875968933, 20.0, 27.077133178710938, 2.344231605529785
5964, -0.44484230875968933, 15.0, 27.02784538269043, 2.344231605529785
5980, -0.44484230875968933, 16.0, 26.977088928222656, 2.344231605529785
6003, -0.43585485219955444, 23.0, 26.91916275024414, 2.325979232788086
6039, -0.43585485219955444, 36.0, 26.86868667602539, 2.325979232788086
6049, -0.43585485219955444, 10.0, 26.831579208374023, 2.325979232788086
6069, -0.43585485219955444, 20.0, 26.776885986328125, 2.325979232788086
6087, -0.43585485219955444, 18.0, 26.72477149963379, 2.325979232788086
6102, -0.425247460603714, 15.0, 26.677488327026367, 2.3086321353912354
6124, -0.425247460603714, 22.0, 26.62215805053711, 2.3086321353912354
6140, -0.425247460603714, 16.0, 26.573768615722656, 2.3086321353912354
6167, -0.425247460603714, 27.0, 26.517974853515625, 2.3086321353912354
6190, -0.425247460603714, 23.0, 26.463109970092773, 2.3086321353912354
6224, -0.4167804718017578, 34.0, 26.413070678710938, 2.291206121444702
6266, -0.4167804718017578, 42.0, 26.37843132019043, 2.291206121444702
6313, -0.4084145426750183, 47.0, 26.358306884765625, 2.274205446243286
6330, -0.4084145426750183, 17.0, 26.310453414916992, 2.274205446243286
6347, -0.4084145426750183, 17.0, 26.26285171508789, 2.274205446243286
6369, -0.4084145426750183, 22.0, 26.210451126098633, 2.274205446243286
6391, -0.4084145426750183, 22.0, 26.158361434936523, 2.274205446243286
6441, -0.4004889130592346, 50.0, 26.14986228942871, 2.2575340270996094
6455, -0.4004889130592346, 14.0, 26.10831642150879, 2.2575340270996094
6480, -0.4004889130592346, 25.0, 26.055917739868164, 2.2575340270996094
6489, -0.4004889130592346, 9.0, 26.025957107543945, 2.2575340270996094
6533, -0.3926611840724945, 44.0, 25.99890899658203, 2.241255283355713
6544, -0.3926611840724945, 11.0, 25.964475631713867, 2.241255283355713
6578, -0.3926611840724945, 34.0, 25.918006896972656, 2.241255283355713
6598, -0.3926611840724945, 20.0, 25.86966896057129, 2.241255283355713
6609, -0.38502296805381775, 11.0, 25.835865020751953, 2.225332021713257
6620, -0.38502296805381775, 11.0, 25.802152633666992, 2.225332021713257
6634, -0.38502296805381775, 14.0, 25.762487411499023, 2.225332021713257
6650, -0.38502296805381775, 16.0, 25.71974754333496, 2.225332021713257
6671, -0.38502296805381775, 21.0, 25.6717586517334, 2.225332021713257
6694, -0.38502296805381775, 23.0, 25.62291145324707, 2.225332021713257
6712, -0.37783995270729065, 18.0, 25.57826042175293, 2.209690809249878
6725, -0.37783995270729065, 13.0, 25.54144859313965, 2.209690809249878
6736, -0.37783995270729065, 11.0, 25.508831024169922, 2.209690809249878
6765, -0.37783995270729065, 29.0, 25.461322784423828, 2.209690809249878
6791, -0.37783995270729065, 26.0, 25.41324806213379, 2.209690809249878
6822, -0.37086695432662964, 31.0, 25.367557525634766, 2.194373607635498
6840, -0.37086695432662964, 18.0, 25.324323654174805, 2.194373607635498
6885, -0.37086695432662964, 45.0, 25.304628372192383, 2.194373607635498
6900, -0.37086695432662964, 15.0, 25.265933990478516, 2.194373607635498
6921, -0.3640403151512146, 21.0, 25.220687866210938, 2.1793811321258545
6939, -0.3640403151512146, 18.0, 25.17837142944336, 2.1793811321258545
6959, -0.3640403151512146, 20.0, 25.134336471557617, 2.1793811321258545
6977, -0.3640403151512146, 18.0, 25.092449188232422, 2.1793811321258545
6995, -0.3640403151512146, 18.0, 25.050765991210938, 2.1793811321258545
7013, -0.3803163170814514, 18.0, 25.009286880493164, 2.168259382247925
7029, -0.3803163170814514, 16.0, 24.970474243164062, 2.168259382247925
7065, -0.3803163170814514, 36.0, 24.9333553314209, 2.168259382247925
7074, -0.3803163170814514, 9.0, 24.90808868408203, 2.168259382247925
7090, -0.3803163170814514, 16.0, 24.86982536315918, 2.168259382247925
7137, -0.3735002875328064, 47.0, 24.85874366760254, 2.1539151668548584
7186, -0.3735002875328064, 49.0, 24.85392189025879, 2.1539151668548584
7201, -0.3664481043815613, 15.0, 24.817779541015625, 2.1399483680725098
7216, -0.3664481043815613, 15.0, 24.78178596496582, 2.1399483680725098
7234, -0.3664481043815613, 18.0, 24.742109298706055, 2.1399483680725098
7266, -0.3664481043815613, 32.0, 24.701675415039062, 2.1399483680725098
7298, -0.3664481043815613, 32.0, 24.661439895629883, 2.1399483680725098
7318, -0.3598620295524597, 20.0, 24.620588302612305, 2.1261847019195557
7356, -0.3598620295524597, 38.0, 24.58880043029785, 2.1261847019195557
7377, -0.3598620295524597, 21.0, 24.547672271728516, 2.1261847019195557
7431, -0.3535430133342743, 54.0, 24.56207847595215, 2.1126620769500732
7457, -0.3535430133342743, 26.0, 24.519851684570312, 2.1126620769500732
7466, -0.3535430133342743, 9.0, 24.497098922729492, 2.1126620769500732
7489, -0.3535430133342743, 23.0, 24.455718994140625, 2.1126620769500732
7501, -0.347354918718338, 12.0, 24.42685890197754, 2.0994009971618652
7530, -0.347354918718338, 29.0, 24.386262893676758, 2.0994009971618652
7556, -0.347354918718338, 26.0, 24.345050811767578, 2.0994009971618652
7571, -0.347354918718338, 15.0, 24.311687469482422, 2.0994009971618652
7583, -0.347354918718338, 12.0, 24.283403396606445, 2.0994009971618652
7600, -0.347354918718338, 17.0, 24.247671127319336, 2.0994009971618652
7611, -0.3412899076938629, 11.0, 24.22149085998535, 2.0863940715789795
7641, -0.3412899076938629, 30.0, 24.182687759399414, 2.0863940715789795
7662, -0.3412899076938629, 21.0, 24.143932342529297, 2.0863940715789795
7675, -0.3412899076938629, 13.0, 24.114505767822266, 2.0863940715789795
7694, -0.3412899076938629, 19.0, 24.07754135131836, 2.0863940715789795
7711, -0.33552026748657227, 17.0, 24.042734146118164, 2.073594808578491
7723, -0.33552026748657227, 12.0, 24.01538848876953, 2.073594808578491
7742, -0.33552026748657227, 19.0, 23.9788818359375, 2.073594808578491
7779, -0.33552026748657227, 37.0, 23.949298858642578, 2.073594808578491
7789, -0.33552026748657227, 10.0, 23.92621612548828, 2.073594808578491
7802, -0.32956463098526, 13.0, 23.897628784179688, 2.0611000061035156
7816, -0.32956463098526, 14.0, 23.867557525634766, 2.0611000061035156
7837, -0.32956463098526, 21.0, 23.83042335510254, 2.0611000061035156
7857, -0.32956463098526, 20.0, 23.794078826904297, 2.0611000061035156
7880, -0.32956463098526, 23.0, 23.75645637512207, 2.0611000061035156
7892, -0.32956463098526, 12.0, 23.730159759521484, 2.0611000061035156
7919, -0.32417768239974976, 27.0, 23.692834854125977, 2.0487375259399414
7966, -0.32417768239974976, 47.0, 23.68739891052246, 2.0487375259399414
7977, -0.32417768239974976, 11.0, 23.663360595703125, 2.0487375259399414
7997, -0.32417768239974976, 20.0, 23.62795066833496, 2.0487375259399414
8009, -0.3188728392124176, 12.0, 23.60228157043457, 2.036604404449463
8030, -0.3188728392124176, 21.0, 23.566560745239258, 2.036604404449463
8047, -0.3188728392124176, 17.0, 23.534168243408203, 2.036604404449463
8067, -0.3188728392124176, 20.0, 23.499347686767578, 2.036604404449463
8077, -0.3188728392124176, 10.0, 23.477760314941406, 2.036604404449463
8094, -0.3188728392124176, 17.0, 23.445730209350586, 2.036604404449463
8153, -0.313711017370224, 59.0, 23.485536575317383, 2.0246808528900146
8174, -0.313711017370224, 21.0, 23.450645446777344, 2.0246808528900146
8190, -0.313711017370224, 16.0, 23.42012596130371, 2.0246808528900146
8206, -0.308689683675766, 16.0, 23.38972282409668, 2.01296067237854
8224, -0.308689683675766, 18.0, 23.357376098632812, 2.01296067237854
8243, -0.308689683675766, 19.0, 23.32433319091797, 2.01296067237854
8255, -0.308689683675766, 12.0, 23.299915313720703, 2.01296067237854
8268, -0.308689683675766, 13.0, 23.273963928222656, 2.01296067237854
8287, -0.308689683675766, 19.0, 23.241281509399414, 2.01296067237854
8312, -0.3037789463996887, 25.0, 23.206567764282227, 2.0014429092407227
8321, -0.3037789463996887, 9.0, 23.188020706176758, 2.0014429092407227
8348, -0.3037789463996887, 27.0, 23.15390968322754, 2.0014429092407227
8369, -0.3037789463996887, 21.0, 23.12053871154785, 2.0014429092407227
8385, -0.3037789463996887, 16.0, 23.091304779052734, 2.0014429092407227
8411, -0.29898592829704285, 26.0, 23.057422637939453, 1.9901199340820312
8436, -0.29898592829704285, 25.0, 23.023591995239258, 1.9901199340820312
8457, -0.29898592829704285, 21.0, 22.99079704284668, 1.9901199340820312
8481, -0.29898592829704285, 24.0, 22.957292556762695, 1.9901199340820312
8496, -0.29898592829704285, 15.0, 22.92988395690918, 1.9901199340820312
8511, -0.2943165898323059, 15.0, 22.902565002441406, 1.978983759880066
8535, -0.2943165898323059, 24.0, 22.869474411010742, 1.978983759880066
8557, -0.2943165898323059, 22.0, 22.836944580078125, 1.978983759880066
8568, -0.2943165898323059, 11.0, 22.815834045410156, 1.978983759880066
8587, -0.2943165898323059, 19.0, 22.785104751586914, 1.978983759880066
8640, -0.28972363471984863, 53.0, 22.802949905395508, 1.968038558959961
8651, -0.28972363471984863, 11.0, 22.782127380371094, 1.968038558959961
8667, -0.28972363471984863, 16.0, 22.7544002532959, 1.968038558959961
8677, -0.28972363471984863, 10.0, 22.73543930053711, 1.968038558959961
8693, -0.28972363471984863, 16.0, 22.707874298095703, 1.968038558959961
8708, -0.28525739908218384, 15.0, 22.681529998779297, 1.9572678804397583
8725, -0.28525739908218384, 17.0, 22.653160095214844, 1.9572678804397583
8767, -0.28525739908218384, 42.0, 22.64028549194336, 1.9572678804397583
8798, -0.28525739908218384, 31.0, 22.611196517944336, 1.9572678804397583
8813, -0.28087523579597473, 15.0, 22.5853271484375, 1.9466750621795654
8838, -0.28087523579597473, 25.0, 22.55394744873047, 1.9466750621795654
8883, -0.28087523579597473, 45.0, 22.54831314086914, 1.9466750621795654
8915, -0.27662360668182373, 32.0, 22.52048683166504, 1.9362456798553467
8957, -0.27662360668182373, 42.0, 22.50786781311035, 1.9362456798553467
8984, -0.27662360668182373, 27.0, 22.477256774902344, 1.9362456798553467
8999, -0.27662360668182373, 15.0, 22.452152252197266, 1.9362456798553467
9024, -0.27245453000068665, 25.0, 22.421464920043945, 1.9259833097457886
9036, -0.27245453000068665, 12.0, 22.400619506835938, 1.9259833097457886
9089, -0.27245453000068665, 53.0, 22.418882369995117, 1.9259833097457886
9145, -0.26835790276527405, 56.0, 22.447534561157227, 1.9158861637115479
9168, -0.26835790276527405, 23.0, 22.417369842529297, 1.9158861637115479
9180, -0.26835790276527405, 12.0, 22.396944046020508, 1.9158861637115479
9209, -0.26437366008758545, 29.0, 22.36790657043457, 1.9059410095214844
9230, -0.26437366008758545, 21.0, 22.338747024536133, 1.9059410095214844
9244, -0.26437366008758545, 14.0, 22.315765380859375, 1.9059410095214844
9259, -0.26437366008758545, 15.0, 22.291629791259766, 1.9059410095214844
9304, -0.26046374440193176, 45.0, 22.286516189575195, 1.896150827407837
9334, -0.26046374440193176, 30.0, 22.258577346801758, 1.896150827407837
9351, -0.26046374440193176, 17.0, 22.23269271850586, 1.896150827407837
9367, -0.26046374440193176, 16.0, 22.207868576049805, 1.896150827407837
9405, -0.256638765335083, 38.0, 22.18906593322754, 1.8865091800689697
9434, -0.256638765335083, 29.0, 22.160991668701172, 1.8865091800689697
9465, -0.256638765335083, 31.0, 22.134260177612305, 1.8865091800689697
9475, -0.256638765335083, 10.0, 22.118207931518555, 1.8865091800689697
9499, -0.256638765335083, 24.0, 22.08942222595215, 1.8865091800689697
